,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
399,1626202.0,-1.35,-0.56,-1.91,438.0,433.0,338.0,103.39,Joe Young,2017,2017
15,2399.0,-2.64,0.72,-1.92,440.0,480.0,114.0,103.39,Mike Dunleavy,2017,2017
421,1627741.0,-1.05,-0.91,-1.96,442.0,399.0,400.0,103.39,Buddy Hield,2017,2017
254,203124.0,-1.02,-0.93,-1.96,441.0,395.0,405.0,103.39,Kyle O'Quinn,2017,2017
171,202334.0,-1.28,-0.7,-1.98,443.0,426.0,365.0,103.39,Ed Davis,2017,2017
229,203080.0,-0.82,-1.2,-2.02,444.0,370.0,440.0,103.39,Thomas Robinson,2017,2017
475,1627852.0,-0.15,-1.88,-2.03,445.0,251.0,474.0,103.39,Nicolas Brussino,2017,2017
221,202730.0,-0.57,-1.46,-2.03,446.0,326.0,455.0,103.39,Lavoy Allen,2017,2017
97,201177.0,-1.19,-0.88,-2.08,447.0,414.0,398.0,103.39,Josh McRoberts,2017,2017
145,201956.0,-0.8,-1.3,-2.1,448.0,367.0,446.0,103.39,Omri Casspi,2017,2017
207,202700.0,-0.52,-1.63,-2.15,449.0,319.0,466.0,103.39,Donatas Motiejunas,2017,2017
369,1626156.0,0.08,-2.23,-2.16,450.0,201.0,478.0,103.39,D'Angelo Russell,2017,2017
438,1627759.0,-1.97,-0.23,-2.2,451.0,466.0,288.0,103.39,Jaylen Brown,2017,2017
139,201945.0,-0.91,-1.33,-2.25,452.0,384.0,447.0,103.39,Gerald Henderson,2017,2017
55,101138.0,0.14,-2.4,-2.26,454.0,189.0,482.0,103.39,Brandon Bass,2017,2017
28,2592.0,-1.05,-1.21,-2.26,453.0,398.0,441.0,103.39,James Jones,2017,2017
359,1626144.0,-1.43,-0.85,-2.28,455.0,438.0,394.0,103.39,Emmanuel Mudiay,2017,2017
217,202714.0,-1.43,-0.87,-2.3,456.0,437.0,396.0,103.39,Shelvin Mack,2017,2017
265,203459.0,-0.53,-1.8,-2.33,457.0,322.0,472.0,103.39,Allen Crabbe,2017,2017
71,200765.0,-0.88,-1.46,-2.34,458.0,376.0,453.0,103.39,Rajon Rondo,2017,2017
275,203477.0,-1.55,-0.83,-2.38,459.0,445.0,388.0,103.39,Isaiah Canaan,2017,2017
133,201936.0,-2.26,-0.14,-2.4,460.0,473.0,267.0,103.39,Tyreke Evans,2017,2017
323,203925.0,-2.38,-0.03,-2.41,461.0,476.0,240.0,103.39,Joe Harris,2017,2017
456,1627786.0,-1.71,-0.7,-2.42,462.0,455.0,366.0,103.39,Troy Williams,2017,2017
312,203902.0,-1.06,-1.55,-2.62,463.0,402.0,461.0,103.39,Semaj Christon,2017,2017
82,201145.0,-2.35,-0.29,-2.63,465.0,475.0,297.0,103.39,Jeff Green,2017,2017
415,1627735.0,-2.18,-0.45,-2.63,464.0,469.0,324.0,103.39,Wade Baldwin IV,2017,2017
334,203944.0,-0.2,-2.45,-2.64,466.0,265.0,483.0,103.39,Julius Randle,2017,2017
95,201167.0,-0.38,-2.31,-2.69,467.0,301.0,481.0,103.39,Arron Afflalo,2017,2017
232,203083.0,-1.26,-1.46,-2.72,468.0,423.0,454.0,103.39,Andre Drummond,2017,2017
476,1627854.0,-1.96,-0.79,-2.75,469.0,465.0,376.0,103.39,Bryn Forbes,2017,2017
210,202704.0,-0.54,-2.23,-2.77,470.0,323.0,477.0,103.39,Reggie Jackson,2017,2017
241,203094.0,-1.33,-1.54,-2.88,471.0,432.0,460.0,103.39,Andrew Nicholson,2017,2017
67,200751.0,-1.89,-1.03,-2.93,472.0,461.0,418.0,103.39,Randy Foye,2017,2017
313,203903.0,-1.15,-1.83,-2.97,473.0,411.0,473.0,103.39,Jordan Clarkson,2017,2017
290,203504.0,-1.9,-1.11,-3.01,474.0,462.0,429.0,103.39,Trey Burke,2017,2017
189,202498.0,-1.51,-1.58,-3.09,476.0,444.0,462.0,103.39,Lance Thomas,2017,2017
